epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/heat_loss,train/seed_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/heat_loss,val/seed_loss,lr/pg0,lr/pg1,lr/pg2
47,17597.9,2.22423,3.61041,3.50552,2.3761,0.12057,0.15748,0.166,0.57638,0.06255,0.05628,0.02334,0.56246,0.05404,0.04124,0.01814,2.18412,3.50251,4.043,2.3515,0.1094,0,0,0.000769775,0.000769775,0.000769775
48,17972.1,2.25338,3.60338,3.50262,2.38948,0.11843,0.15614,0.16587,0.56396,0.05724,0.04759,0.01868,0.55409,0.04986,0.04038,0.01752,2.18063,3.49729,4.21064,2.33671,0.10894,0,0,0.000768401,0.000768401,0.000768401
49,18345.8,2.21894,3.56104,3.45276,2.3806,0.12152,0.15865,0.16833,0.57967,0.05716,0.05418,0.02222,0.56504,0.05185,0.04238,0.01615,2.17154,3.5051,4.02674,2.34262,0.10957,0,0,0.000767026,0.000767026,0.000767026
50,18719.5,2.2318,3.57892,3.45936,2.35803,0.12088,0.15564,0.16436,0.57371,0.08349,0.06628,0.02732,0.56015,0.06687,0.05301,0.02152,2.1597,3.45249,3.98157,2.3247,0.10905,0,0,0.000765652,0.000765652,0.000765652
51,19094.2,2.23833,3.58743,3.41875,2.34152,0.11839,0.15822,0.1669,0.49753,0.09592,0.05491,0.02535,0.49151,0.08581,0.04978,0.01923,2.17358,3.48511,4.11434,2.33334,0.10859,0,0,0.000764278,0.000764278,0.000764278
52,19467.9,2.22965,3.64036,3.43984,2.37389,0.12258,0.16135,0.17038,0.50914,0.08681,0.08051,0.03524,0.50254,0.0795,0.05877,0.02377,2.1543,3.43955,3.76183,2.3091,0.10851,0,0,0.000762903,0.000762903,0.000762903
53,19842.2,2.20612,3.58561,3.34498,2.32394,0.12066,0.15784,0.1665,0.55559,0.09328,0.10035,0.04797,0.55154,0.08356,0.09152,0.03319,2.1291,3.43723,4.02828,2.28394,0.1083,0,0,0.000761529,0.000761529,0.000761529
54,20216.3,2.20082,3.55441,3.35502,2.32075,0.11913,0.15462,0.16363,0.48983,0.09985,0.07549,0.03376,0.48048,0.09048,0.06674,0.02395,2.13101,3.40745,3.82476,2.28441,0.10805,0,0,0.000760154,0.000760154,0.000760154
55,20589.9,2.22217,3.53392,3.35967,2.33688,0.11946,0.1578,0.16738,0.49332,0.10196,0.06618,0.02555,0.48711,0.08973,0.05077,0.02025,2.13001,3.39848,3.76247,2.3106,0.10809,0,0,0.00075878,0.00075878,0.00075878
56,20963.4,2.17157,3.57419,3.34477,2.34878,0.11687,0.15508,0.16347,0.50812,0.10044,0.0731,0.03073,0.49824,0.09157,0.06376,0.02484,2.12112,3.37027,4.03578,2.2992,0.10795,0,0,0.000757405,0.000757405,0.000757405
57,21337.2,2.17487,3.53619,3.38304,2.31948,0.12006,0.15756,0.16829,0.42836,0.10891,0.07351,0.03164,0.40302,0.08376,0.05844,0.02401,2.10007,3.3699,3.66666,2.27152,0.10776,0,0,0.000756031,0.000756031,0.000756031
58,21710.9,2.15957,3.49555,3.27742,2.29491,0.11805,0.15753,0.16628,0.51331,0.10811,0.06616,0.02916,0.50707,0.10157,0.06428,0.02336,2.08444,3.35511,4.06551,2.26472,0.10753,0,0,0.000754656,0.000754656,0.000754656
59,22084.2,2.1635,3.49469,3.22833,2.29931,0.12077,0.16018,0.17003,0.37148,0.10143,0.1101,0.0452,0.38349,0.09686,0.0809,0.02969,2.1146,3.32769,3.80475,2.26936,0.10725,0,0,0.000753282,0.000753282,0.000753282
