epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/heat_loss,train/seed_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/heat_loss,val/seed_loss,lr/pg0,lr/pg1,lr/pg2
37,1225.06,2.50221,3.76487,0.07054,2.53425,0.06381,0.50669,0.50872,0.21237,0.01201,0.00297,0.00084,0.42134,0.00785,0.00339,0.00094,2.69317,4.07467,0.07097,2.63427,0.06318,0,0,0.00078352,0.00078352,0.00078352
38,1260.26,2.4762,3.7222,0.07719,2.54789,0.06372,0.50674,0.5085,0.20558,0.01293,0.00364,0.00142,0.21789,0.00785,0.00324,0.00098,2.68109,4.10693,0.06665,2.65461,0.06327,0,0,0.000782145,0.000782145,0.000782145
39,1295.18,2.43263,3.78953,0.07462,2.53136,0.06384,0.50585,0.50785,0.20709,0.01016,0.00276,0.00078,0.21389,0.00924,0.00294,0.00108,2.72449,4.13436,0.06701,2.6746,0.06328,0,0,0.000780771,0.000780771,0.000780771
40,1330.41,2.42072,3.73038,0.07628,2.48839,0.06395,0.50613,0.50817,0.21242,0.01247,0.00355,0.00069,0.21514,0.01016,0.00322,0.00084,2.65652,4.0673,0.07757,2.6178,0.06311,0,0,0.000779396,0.000779396,0.000779396
41,1365.44,2.39645,3.72974,0.07084,2.45406,0.06391,0.5054,0.50712,0.01068,0.01293,0.003,0.0008,0.00992,0.01201,0.00373,0.00114,2.67829,4.05071,0.06671,2.61923,0.06318,0,0,0.000778022,0.000778022,0.000778022
42,1400.51,2.36837,3.72123,0.07363,2.45493,0.06365,0.5043,0.50617,0.0127,0.01293,0.0031,0.00099,0.01379,0.01386,0.00372,0.00125,2.66311,3.99567,0.06724,2.5995,0.06322,0,0,0.000776648,0.000776648,0.000776648
43,1435.68,2.37875,3.68209,0.07064,2.43503,0.06407,0.50397,0.50589,0.2144,0.01339,0.00473,0.00128,0.21211,0.01247,0.00488,0.0015,2.6237,4.06855,0.06355,2.58078,0.06331,0,0,0.000775273,0.000775273,0.000775273
44,1470.98,2.3558,3.66731,0.0741,2.40701,0.06376,0.50392,0.50561,0.20979,0.01848,0.00356,0.00095,0.41229,0.01339,0.00349,0.00103,2.62154,4.02747,0.06758,2.60055,0.06318,0,0,0.000773899,0.000773899,0.000773899
45,1506.2,2.30654,3.71976,0.07346,2.39147,0.06401,0.50325,0.50513,0.21597,0.01765,0.00411,0.00108,0.21288,0.01765,0.00401,0.00115,2.5752,3.98158,0.06987,2.53691,0.06315,0,0,0.000772524,0.000772524,0.000772524
46,1541.81,2.34441,3.65042,0.07099,2.38714,0.06399,0.50226,0.50424,0.41642,0.01478,0.00428,0.0011,0.41386,0.01247,0.00424,0.0014,2.54427,4.0154,0.06451,2.54581,0.06322,0,0,0.00077115,0.00077115,0.00077115
47,1576.91,2.32382,3.6397,0.07018,2.36623,0.06362,0.50092,0.50261,0.22552,0.00831,0.00526,0.00157,0.22197,0.00785,0.00519,0.00174,2.5273,4.03969,0.06511,2.49691,0.06327,0,0,0.000769775,0.000769775,0.000769775
48,1612.6,2.30514,3.65197,0.07377,2.39107,0.06392,0.50068,0.50308,0.21251,0.01663,0.00505,0.00182,0.21629,0.01155,0.00455,0.00175,2.54506,4.03258,0.06606,2.54597,0.06324,0,0,0.000768401,0.000768401,0.000768401
49,1647.88,2.24662,3.64387,0.07132,2.38901,0.06386,0.49893,0.50187,0.41037,0.01062,0.00605,0.00206,0.40992,0.01016,0.00619,0.00234,2.606,4.06734,0.06442,2.59311,0.06324,0,0,0.000767026,0.000767026,0.000767026
50,1683.08,2.26999,3.68098,0.07453,2.35506,0.06401,0.49788,0.50081,0.20551,0.02079,0.00211,0.00065,0.20581,0.0194,0.00287,0.00079,2.53867,4.02544,0.06384,2.55179,0.06322,0,0,0.000765652,0.000765652,0.000765652
51,1718.05,2.27775,3.65089,0.07369,2.35029,0.06392,0.49494,0.49899,0.20863,0.01801,0.00325,0.00102,0.21374,0.0097,0.00296,0.001,2.53639,4.00505,0.06272,2.51084,0.06324,0,0,0.000764278,0.000764278,0.000764278
52,1752.96,2.22665,3.61814,0.07218,2.36189,0.06376,0.49025,0.49506,0.21462,0.01617,0.0074,0.00262,0.22236,0.02283,0.00701,0.00247,2.50573,4.00804,0.06687,2.48758,0.06319,0,0,0.000762903,0.000762903,0.000762903
53,1788.14,2.24109,3.57889,0.07243,2.34147,0.06403,0.47977,0.48703,0.41945,0.01339,0.00629,0.00179,0.41846,0.01293,0.00579,0.00194,2.52667,4.0106,0.06303,2.51412,0.06324,0,0,0.000761529,0.000761529,0.000761529
54,1823.24,2.19454,3.57319,0.07143,2.31133,0.06394,0.4571,0.47239,0.22079,0.02135,0.00463,0.00138,0.21998,0.02607,0.00473,0.00128,2.54253,4.02055,0.06167,2.54027,0.06325,0,0,0.000760154,0.000760154,0.000760154
55,1858.24,2.21819,3.57395,0.07347,2.30916,0.06427,0.40419,0.44256,0.2107,0.01386,0.00482,0.00146,0.21099,0.01155,0.00417,0.00139,2.48768,4.03976,0.0619,2.49358,0.06324,0,0,0.00075878,0.00075878,0.00075878
56,1893.41,2.22101,3.62302,0.0682,2.3142,0.06372,0.32319,0.40042,0.21506,0.01201,0.0059,0.00234,0.42282,0.0097,0.0054,0.00224,2.50563,3.98126,0.06111,2.50533,0.06328,0,0,0.000757405,0.000757405,0.000757405
57,1928.44,2.24073,3.6167,0.07042,2.32656,0.06401,0.25754,0.33331,0.20961,0.0194,0.00463,0.00182,0.21125,0.01904,0.00391,0.00157,2.55433,3.9905,0.06774,2.54987,0.0632,0,0,0.000756031,0.000756031,0.000756031
58,1963.69,2.19973,3.58949,0.0698,2.29276,0.06383,0.2297,0.2664,0.44045,0.01526,0.00681,0.00209,0.43912,0.0148,0.00752,0.0022,2.50362,3.99588,0.06256,2.50752,0.06324,0,0,0.000754656,0.000754656,0.000754656
59,1998.55,2.19896,3.57645,0.0712,2.30184,0.06381,0.21508,0.23552,0.21551,0.02127,0.00788,0.00203,0.42199,0.01478,0.0069,0.0022,2.50417,3.96098,0.06244,2.52672,0.06326,0,0,0.000753282,0.000753282,0.000753282
60,2033.62,2.16013,3.52623,0.06858,2.29375,0.06388,0.20162,0.22559,0.41719,0.01386,0.00574,0.00173,0.41989,0.01062,0.00639,0.00202,2.47494,3.98462,0.06111,2.47976,0.0632,0,0,0.000751907,0.000751907,0.000751907
61,2068.64,2.1522,3.56201,0.07182,2.2725,0.06396,0.19844,0.22536,0.0121,0.0195,0.00474,0.00165,0.0168,0.01821,0.00423,0.00155,2.50309,4.07777,0.06795,2.49472,0.0634,0,0,0.000750533,0.000750533,0.000750533
62,2103.65,2.12338,3.54502,0.07163,2.26028,0.06371,0.19323,0.22,0.21555,0.01432,0.00712,0.00219,0.41753,0.01155,0.00663,0.00244,2.5394,4.0549,0.06251,2.54331,0.06328,0,0,0.000749159,0.000749159,0.000749159
63,2138.83,2.12371,3.51064,0.06943,2.2248,0.06373,0.19159,0.22037,0.4153,0.0157,0.00473,0.00136,0.4134,0.01478,0.00447,0.00127,2.47387,4.05209,0.065,2.49051,0.06331,0,0,0.000747784,0.000747784,0.000747784
64,2173.66,2.09949,3.51696,0.06939,2.23131,0.06388,0.19171,0.22088,0.24249,0.01757,0.00787,0.00223,0.23943,0.0148,0.00655,0.00209,2.44765,3.92834,0.06219,2.46139,0.06323,0,0,0.00074641,0.00074641,0.00074641
65,2208.79,2.09867,3.49497,0.06742,2.21588,0.06364,0.19074,0.21571,0.42401,0.01478,0.00607,0.00193,0.42476,0.01524,0.00546,0.00173,2.44139,3.99151,0.06358,2.45816,0.06317,0,0,0.000745035,0.000745035,0.000745035
66,2244.06,2.1308,3.53958,0.06953,2.23961,0.06375,0.19043,0.21129,0.22021,0.01755,0.00676,0.00197,0.21805,0.01524,0.00629,0.00204,2.44624,4.00698,0.06528,2.48496,0.06328,0,0,0.000743661,0.000743661,0.000743661
67,2279.35,2.12995,3.47359,0.07153,2.2283,0.06411,0.19206,0.20776,0.20916,0.02263,0.00321,0.00105,0.20851,0.01755,0.00257,0.00096,2.44957,4.06271,0.06321,2.48657,0.06329,0,0,0.000742286,0.000742286,0.000742286
68,2314.08,2.06387,3.46622,0.06993,2.19666,0.06369,0.18594,0.19719,0.21226,0.01755,0.00451,0.00152,0.21358,0.01247,0.00369,0.00133,2.39758,3.94821,0.06337,2.44111,0.06333,0,0,0.000740912,0.000740912,0.000740912
69,2348.9,2.05816,3.491,0.07229,2.21023,0.06388,0.18679,0.19795,0.01557,0.01755,0.00609,0.00172,0.01561,0.01617,0.00517,0.00163,2.45718,3.9624,0.06129,2.45295,0.06324,0,0,0.000739537,0.000739537,0.000739537
