epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/heat_loss,train/seed_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/heat_loss,val/seed_loss,lr/pg0,lr/pg1,lr/pg2
47,492.229,2.86367,4.10128,3.83199,2.75848,0.53352,0.52863,0.52751,0.63539,0.0322,0.01268,0.00441,0.00593,0.11097,0.00659,0.00116,2.85598,4.10809,3.65488,2.86743,0,0,0,0.000769775,0.000769775,0.000769775
48,503.429,2.82605,4.17404,3.79793,2.75763,0.53264,0.52793,0.52703,0.51886,0.01425,0.0204,0.00791,0.38536,0.03526,0.00369,0.00074,2.81009,4.08239,3.56057,2.85869,0,0,0,0.000768401,0.000768401,0.000768401
49,515.547,2.82198,4.1334,3.91248,2.79356,0.53305,0.52715,0.52638,0.01629,0.15912,0.0232,0.00775,0.00399,0.10542,0.01329,0.00283,2.8328,4.08366,5.01704,2.81711,0,0,0,0.000767026,0.000767026,0.000767026
50,529.145,2.86408,4.18764,3.82988,2.78432,0.53218,0.5264,0.5259,0.01439,0.23579,0.02853,0.01121,0.00633,0.20715,0.01243,0.00333,2.79782,4.08454,3.5388,2.75439,0,0,0,0.000765652,0.000765652,0.000765652
51,543.385,2.87499,4.14938,3.71272,2.70836,0.52936,0.52507,0.52421,0.00583,0.28173,0.02924,0.00958,0.63741,0.00943,0.00506,0.00108,2.83318,4.07471,3.48594,2.75276,0,0,0,0.000764278,0.000764278,0.000764278
52,557.544,2.82559,4.13288,3.76893,2.78232,0.52889,0.52396,0.52354,0.00803,0.23308,0.00744,0.00171,0.63296,0.00823,0.00361,0.00098,2.80615,4.0615,3.51651,2.75406,0,0,0,0.000762903,0.000762903,0.000762903
53,571.315,2.81729,4.19216,3.74825,2.71902,0.52739,0.5232,0.52291,0.01045,0.21649,0.01425,0.00409,0.66648,0.012,0.00785,0.00214,2.7818,4.07263,3.47022,2.76351,0,0,0,0.000761529,0.000761529,0.000761529
54,585.403,2.82882,4.09056,3.67372,2.65265,0.52742,0.52235,0.52177,0.02416,0.25698,0.01325,0.00367,0.64716,0.01757,0.00597,0.00151,2.7739,4.03253,3.46422,2.72982,0,0,0,0.000760154,0.000760154,0.000760154
55,599.538,2.72616,4.19902,3.69246,2.70861,0.52565,0.52128,0.52084,0.00803,0.22681,0.01134,0.00384,0.5074,0.02919,0.00825,0.00168,2.8018,4.04498,4.14765,2.73932,0,0,0,0.00075878,0.00075878,0.00075878
56,613.627,2.774,4.13813,3.72298,2.63785,0.5261,0.52074,0.52059,0.65638,0.03298,0.01765,0.0077,0.64477,0.01578,0.00907,0.00267,2.75523,4.02567,3.62096,2.67393,0,0,0,0.000757405,0.000757405,0.000757405
