epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/heat_loss,train/seed_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/heat_loss,val/seed_loss,lr/pg0,lr/pg1,lr/pg2
88,2747.23,2.30401,3.84412,3.26761,2.07655,0.14645,0.11301,0.13064,0.6239,0.05426,0.03629,0.01322,0.60982,0.04484,0.02988,0.00907,1.9905,3.31945,5.75014,1.86684,0,0,0,0.000713423,0.000713423,0.000713423
89,2778.31,2.26515,3.86941,3.28584,2.06167,0.1428,0.10448,0.12622,0.56068,0.04919,0.03749,0.01303,0.55053,0.04039,0.02441,0.00719,1.97522,3.33337,4.73204,1.8456,0,0,0,0.000712048,0.000712048,0.000712048
90,2809.39,2.35651,3.92559,3.27333,2.0487,0.14769,0.11305,0.13161,0.55519,0.05944,0.03006,0.01134,0.54507,0.04993,0.02421,0.00747,1.98628,3.3423,7.90486,1.87813,0,0,0,0.000710674,0.000710674,0.000710674
91,2840.3,2.25407,3.79844,3.22582,2.0326,0.14264,0.10988,0.12796,0.5864,0.05755,0.03834,0.01417,0.55776,0.04933,0.02868,0.00837,1.95724,3.30689,4.58579,1.85932,0,0,0,0.000709299,0.000709299,0.000709299
92,2871.79,2.27685,3.86992,3.24916,2.05223,0.14398,0.10873,0.12811,0.63194,0.06267,0.03966,0.01277,0.63104,0.05463,0.03398,0.00958,2.01144,3.29445,5.67997,1.87065,0,0,0,0.000707925,0.000707925,0.000707925
93,2902.86,2.30311,3.85802,3.21882,2.06616,0.15283,0.1158,0.13466,0.66711,0.05465,0.03698,0.01321,0.65592,0.04755,0.02518,0.00767,1.97388,3.31579,6.41272,1.85746,0,0,0,0.000706551,0.000706551,0.000706551
94,2933.93,2.24169,3.86482,3.18529,2.07374,0.14676,0.11215,0.12966,0.57393,0.05052,0.03478,0.01243,0.58358,0.04372,0.03222,0.0094,1.97544,3.29317,5.89264,1.8667,0,0,0,0.000705176,0.000705176,0.000705176
95,2964.87,2.28234,3.86274,3.24673,2.05455,0.14052,0.10876,0.12565,0.61138,0.05851,0.0499,0.02087,0.58441,0.05822,0.0414,0.01325,1.96746,3.30567,5.35914,1.85824,0,0,0,0.000703802,0.000703802,0.000703802
96,2996.05,2.26896,3.84884,3.11548,2.04288,0.14207,0.10834,0.12713,0.5581,0.0587,0.04654,0.02157,0.55684,0.04812,0.03423,0.01001,1.94565,3.28551,6.43172,1.85302,0,0,0,0.000702427,0.000702427,0.000702427
97,3027,2.30334,3.80796,3.19039,2.01639,0.13943,0.10459,0.12428,0.57522,0.06618,0.07558,0.02582,0.57366,0.04623,0.06158,0.01419,1.96045,3.29738,5.77525,1.86379,0,0,0,0.000701053,0.000701053,0.000701053
98,3057.77,2.23126,3.77556,3.149,2.03507,0.14525,0.11269,0.12956,0.62035,0.05746,0.04907,0.02071,0.61697,0.04493,0.03503,0.0111,1.93412,3.28442,5.47213,1.86623,0,0,0,0.000699678,0.000699678,0.000699678
